user_time,system_time,cpu_percent,wallclock_time,max_rss
0.012,0.000,101.89%,0.012,0
0.012,0.000,101.26%,0.012,0
0.009,0.003,99.84%,0.012,0
0.010,0.002,93.78%,0.013,0
0.013,0.000,104.78%,0.012,0
0.008,0.003,105.70%,0.010,0
0.010,0.003,103.08%,0.013,0
0.010,0.003,99.43%,0.013,0
0.013,0.000,104.31%,0.012,0
0.013,0.000,101.00%,0.013,0
0.009,0.003,108.36%,0.011,0
0.009,0.003,99.08%,0.012,0
0.012,0.000,102.37%,0.012,0
0.009,0.002,99.50%,0.011,0
0.012,0.002,106.63%,0.013,0
0.010,0.003,99.43%,0.013,0
0.013,0.000,108.00%,0.012,0
0.011,0.000,98.84%,0.011,0
0.011,0.002,99.57%,0.013,0
0.013,0.000,103.69%,0.013,0
0.011,0.003,106.94%,0.013,0
0.009,0.003,109.84%,0.011,0
0.010,0.002,101.41%,0.012,0
0.009,0.003,99.54%,0.012,0
0.012,0.000,101.09%,0.012,0
0.013,0.000,102.33%,0.013,0
0.011,0.003,103.71%,0.013,0
0.011,0.003,100.67%,0.014,0
0.013,0.000,101.89%,0.013,0
0.011,0.000,99.49%,0.011,0
0.011,0.000,98.35%,0.011,0
0.012,0.000,108.54%,0.011,0
0.014,0.000,107.54%,0.013,0
0.013,0.000,104.62%,0.012,0
0.009,0.003,102.05%,0.012,0
0.013,0.000,105.73%,0.012,0
0.008,0.002,102.47%,0.010,0
0.009,0.002,98.18%,0.011,0
0.009,0.002,94.59%,0.012,0
0.010,0.003,96.03%,0.014,0
0.010,0.002,103.51%,0.012,0
0.013,0.000,98.88%,0.013,0
0.009,0.003,99.24%,0.012,0
0.010,0.003,105.25%,0.012,0
0.011,0.000,100.17%,0.011,0
0.013,0.000,104.93%,0.012,0
0.009,0.002,95.81%,0.011,0
0.010,0.003,108.83%,0.012,0
0.013,0.000,105.25%,0.012,0
0.011,0.002,99.43%,0.013,0
0.009,0.004,109.18%,0.012,0
0.009,0.002,96.27%,0.011,0
0.012,0.002,102.59%,0.014,0
0.013,0.000,101.74%,0.013,0
0.012,0.000,96.57%,0.012,0
0.012,0.000,104.35%,0.012,0
0.009,0.002,106.65%,0.010,0
0.011,0.002,101.30%,0.013,0
0.011,0.000,96.27%,0.011,0
0.010,0.003,104.62%,0.012,0
0.013,0.000,104.94%,0.012,0
0.009,0.003,107.82%,0.011,0
0.010,0.002,96.29%,0.012,0
0.012,0.000,101.10%,0.012,0
0.009,0.003,98.94%,0.012,0
0.009,0.003,98.34%,0.012,0
0.012,0.000,104.68%,0.011,0
0.011,0.000,96.43%,0.011,0
0.011,0.002,102.48%,0.013,0
0.009,0.003,100.01%,0.012,0
0.010,0.002,110.40%,0.011,0
0.010,0.003,106.69%,0.012,0
0.009,0.003,99.69%,0.012,0
0.012,0.000,96.15%,0.012,0
0.014,0.000,106.18%,0.013,0
0.009,0.003,99.84%,0.012,0
0.011,0.003,111.17%,0.013,0
0.009,0.002,94.75%,0.012,0
0.009,0.003,97.16%,0.012,0
0.011,0.003,110.69%,0.013,0
0.011,0.001,99.70%,0.012,0
0.010,0.003,107.67%,0.012,0
0.009,0.003,111.15%,0.011,0
0.012,0.000,106.05%,0.011,0
0.011,0.000,99.50%,0.011,0
0.011,0.000,100.85%,0.011,0
0.011,0.003,105.88%,0.013,0
0.009,0.004,102.34%,0.013,0
0.010,0.002,105.02%,0.011,0
0.010,0.000,98.54%,0.010,0
0.009,0.003,101.57%,0.012,0
0.009,0.003,112.90%,0.011,0
0.011,0.000,101.37%,0.011,0
0.008,0.003,102.24%,0.011,0
0.009,0.001,89.11%,0.011,0
0.012,0.000,103.52%,0.012,0
0.009,0.003,94.05%,0.013,0
0.012,0.000,101.73%,0.012,0
0.010,0.002,94.73%,0.013,0
0.010,0.002,94.88%,0.013,0
0.009,0.002,98.51%,0.011,0
0.009,0.003,120.45%,0.010,0
0.010,0.003,108.51%,0.012,0
0.013,0.000,109.35%,0.012,0
0.010,0.003,110.55%,0.012,0
0.010,0.003,104.78%,0.012,0
0.009,0.002,92.38%,0.012,0
0.010,0.003,99.72%,0.013,0
0.008,0.002,88.38%,0.011,0
0.013,0.000,101.89%,0.013,0
0.013,0.000,102.04%,0.013,0
0.009,0.003,103.35%,0.012,0
0.009,0.003,101.73%,0.012,0
0.009,0.002,107.42%,0.010,0
0.012,0.000,100.62%,0.012,0
0.013,0.000,104.00%,0.013,0
0.011,0.000,102.95%,0.011,0
0.010,0.002,92.71%,0.013,0
0.010,0.002,106.22%,0.011,0
0.012,0.000,97.59%,0.012,0
0.010,0.000,96.08%,0.010,0
