user_time,system_time,cpu_percent,wallclock_time,max_rss
260.191,64.083,100.00%,324.285,44968
254.738,67.701,99.83%,322.992,45336
267.247,56.053,99.96%,323.424,45332
269.827,63.335,99.97%,333.246,48296
271.196,56.248,99.99%,327.478,45096
270.866,56.200,99.90%,327.378,45220
259.942,63.837,99.98%,323.844,45284
293.418,71.405,99.82%,365.465,45220
267.276,55.883,99.95%,323.331,45284
249.326,75.053,99.93%,324.595,45120
253.983,67.288,99.97%,321.354,45380
223.886,103.784,99.95%,327.818,44968
257.352,67.164,99.94%,324.706,44896
250.820,72.378,99.98%,323.276,44828
286.416,36.077,99.93%,322.725,44960
267.653,55.947,99.85%,324.074,45292
277.997,48.696,99.92%,326.965,45336
246.329,75.660,99.94%,322.170,45284
255.947,67.840,99.95%,323.952,45336
268.610,56.199,99.96%,324.952,45336
262.754,59.599,99.84%,322.870,44960
266.013,59.408,99.96%,325.539,45232
274.590,81.533,99.92%,356.407,45184
253.469,71.286,99.99%,324.799,45308
268.672,56.160,99.93%,325.061,45296
236.420,88.155,99.97%,324.677,45288
260.830,64.029,99.93%,325.084,44968
282.901,44.364,99.83%,327.826,45344
247.474,75.579,99.95%,323.217,44980
259.379,63.881,99.93%,323.473,45224
254.544,68.586,99.93%,323.351,44940
265.422,60.357,99.99%,325.799,45204
256.332,68.858,99.95%,325.363,45224
279.213,47.734,99.93%,327.188,45304
240.654,83.962,99.96%,324.741,44940
257.724,67.931,99.96%,325.800,45220
282.024,68.029,99.87%,350.522,44976
251.300,72.404,99.96%,323.829,45384
259.918,64.004,100.00%,323.931,45212
251.038,75.762,99.92%,327.054,45380
263.126,59.957,99.96%,323.209,45212
255.538,67.779,99.98%,323.396,45216
265.565,59.515,99.95%,325.231,45284
252.593,72.097,99.96%,324.816,45204
256.713,67.940,99.78%,325.371,45092
257.009,68.445,99.97%,325.555,45216
257.920,64.383,99.94%,322.493,45336
258.402,64.808,99.95%,323.388,44952
271.564,51.952,99.87%,323.928,45276
268.613,55.808,99.95%,324.582,44964
259.788,63.812,99.86%,324.068,45508
285.436,74.935,99.78%,361.171,45228
249.791,76.471,99.93%,326.480,45180
246.274,76.736,99.95%,323.164,45276
266.435,55.709,99.99%,322.187,45332
266.430,59.497,99.93%,326.163,45348
269.259,56.295,99.90%,325.880,45024
251.803,71.992,99.97%,323.907,45516
254.877,71.590,99.82%,327.065,45208
251.009,77.177,99.94%,328.371,44968
264.940,60.895,99.97%,325.927,45328
257.184,68.550,99.99%,325.754,44972
268.723,55.790,99.92%,324.779,45200
258.342,67.415,99.98%,325.811,45040
253.634,72.389,99.59%,327.371,45076
302.366,63.507,99.85%,366.435,44832
261.857,60.339,99.94%,322.388,44828
246.302,80.653,99.93%,327.177,45232
256.238,67.974,99.91%,324.520,45220
254.663,67.676,99.88%,322.710,45284
263.385,60.374,99.94%,323.966,45212
271.439,51.928,99.87%,323.797,45516
264.488,60.005,99.98%,324.555,45340
251.126,72.659,99.73%,324.664,45116
265.690,60.267,99.94%,326.145,45216
268.953,56.085,99.94%,325.220,45212
250.743,73.048,99.96%,323.935,45216
259.816,68.010,99.95%,328.001,45300
274.401,52.353,99.98%,326.813,45228
271.585,51.795,99.93%,323.601,44960
279.636,72.058,99.82%,352.333,45228
256.902,68.297,99.94%,325.410,45240
260.286,64.133,99.95%,324.590,45280
252.631,72.208,99.96%,324.966,45276
281.228,44.057,99.96%,325.430,45212
267.171,56.294,99.86%,323.920,45336
265.632,56.198,99.99%,321.861,45020
243.897,79.997,99.81%,324.521,45288
251.627,71.952,99.99%,323.600,44964
247.081,77.332,99.98%,324.489,45212
274.039,51.663,99.67%,326.794,45144
267.101,55.598,99.87%,323.116,45248
252.964,72.299,99.95%,325.426,45328
263.114,60.388,99.91%,323.807,45336
257.238,64.824,99.94%,322.248,45188
276.139,74.046,99.95%,350.374,45288
257.953,64.923,99.94%,323.054,45244
254.283,67.603,99.93%,322.107,45216
265.951,60.462,99.99%,326.437,45000
254.390,67.619,99.88%,322.382,45192
264.732,60.019,99.88%,325.151,44832
254.622,68.733,99.95%,323.527,45032
244.052,80.059,99.92%,324.358,45176
256.012,67.942,99.93%,324.173,45244
271.975,52.475,99.95%,324.619,45240
274.957,51.858,99.87%,327.240,44828
241.563,80.417,99.92%,322.225,44832
255.030,69.139,99.95%,324.341,44992
258.850,68.501,99.94%,327.550,45224
285.303,75.135,99.87%,360.910,45216
264.910,60.231,99.97%,325.234,45380
263.899,59.809,99.90%,324.029,45216
248.162,75.928,99.94%,324.273,45336
266.601,59.524,99.93%,326.361,45276
255.824,68.002,99.93%,324.038,45288
253.142,72.193,99.95%,325.510,45316
262.444,59.566,99.92%,322.254,45284
258.333,63.633,99.98%,322.015,44912
266.119,60.722,99.94%,327.042,45292
254.325,71.691,99.94%,326.220,44900
231.646,91.946,99.95%,323.741,45236
263.696,63.802,99.96%,327.625,45472
261.180,64.587,99.22%,328.320,45188
250.040,72.494,99.98%,322.583,45200
272.953,84.218,99.91%,357.497,45120
264.215,63.909,99.63%,329.356,45288
259.936,64.328,99.97%,324.372,44996
273.142,52.898,99.94%,326.231,45212
254.448,68.508,99.96%,323.091,45384
244.060,83.901,99.89%,328.311,45212
255.484,68.455,99.94%,324.128,45328
256.026,67.899,99.93%,324.146,45216
275.717,47.819,99.96%,323.658,45340
255.769,67.968,99.97%,323.845,45180
243.974,79.766,99.93%,323.961,45220
260.092,64.002,99.97%,324.195,45204
271.162,51.712,99.97%,322.957,44932
264.950,59.130,99.95%,324.229,44928
300.801,68.221,99.88%,369.448,44964
243.090,79.583,99.91%,322.952,45276
271.540,51.948,99.88%,323.887,45020
243.437,79.841,99.94%,323.486,45220
264.070,60.707,99.89%,325.137,45268
277.566,43.728,99.91%,321.573,44888
255.560,67.914,99.84%,323.978,45212
266.825,55.605,99.87%,322.851,45512
255.224,69.057,99.96%,324.401,45300
251.121,75.703,99.97%,326.937,45208
269.350,52.108,99.95%,321.608,44900
252.956,72.359,99.92%,325.590,44824
250.093,72.815,99.95%,323.075,44936
267.087,55.932,99.99%,323.038,45344
248.110,76.068,99.94%,324.372,45296
298.681,69.285,99.86%,368.473,45216
258.200,67.571,99.94%,325.983,45344
256.506,68.176,99.94%,324.871,44900
258.252,64.586,99.95%,323.002,45200
251.702,71.956,99.95%,323.828,45360
263.278,59.869,99.86%,323.615,44960
256.251,67.934,99.88%,324.580,45152
256.490,67.964,99.96%,324.569,45216
258.690,63.723,99.96%,322.542,44832
271.457,56.409,99.94%,328.053,45228
249.583,75.768,99.95%,325.517,45244
260.265,64.089,99.97%,324.463,45176
255.990,67.842,99.93%,324.050,45256
258.957,64.412,99.90%,323.695,45216
277.070,47.346,100.00%,324.427,45472
259.439,104.010,99.88%,363.889,45200
260.772,64.269,99.93%,325.275,45344
283.224,39.909,99.98%,323.185,45216
263.732,60.890,99.95%,324.769,45332
263.885,60.152,99.79%,324.718,45296
252.096,71.914,99.97%,324.111,45220
257.254,64.331,99.98%,321.651,44896
273.401,52.177,99.93%,325.795,45184
258.011,67.507,99.96%,325.661,44952
263.608,59.733,99.95%,323.499,45208
274.580,52.749,99.94%,327.516,45344
244.828,80.299,99.82%,325.710,45344
251.470,71.894,99.98%,323.422,45340
260.675,64.355,99.90%,325.348,45032
252.282,71.976,99.96%,324.400,44992
239.964,83.821,99.98%,323.858,45236
246.480,79.753,99.93%,326.463,45280
259.731,63.754,99.96%,323.609,45220
279.064,47.865,99.99%,326.952,45196
247.856,75.831,99.90%,323.997,44956
266.582,59.713,99.83%,326.861,45308
260.287,67.973,99.99%,328.283,48296
257.199,68.218,99.90%,325.753,45272
281.013,44.907,99.97%,326.005,45228
258.718,68.779,99.98%,327.550,45220
249.153,76.386,99.92%,325.800,45260
256.168,68.083,99.97%,324.337,44960
264.527,60.143,99.96%,324.805,45236
247.525,75.892,99.92%,323.683,45224
285.533,72.886,99.91%,358.744,45216
282.057,44.340,99.96%,326.540,45288
252.003,72.026,99.94%,324.208,45276
245.332,78.929,99.93%,324.479,45184
254.197,71.844,99.97%,326.132,44772
260.856,64.172,99.92%,325.296,45284
259.606,63.984,99.86%,324.052,45232
261.696,67.460,99.96%,329.286,48284
231.772,91.769,99.90%,323.868,45184
257.101,65.598,99.98%,322.760,44900
254.399,69.280,99.94%,323.862,45248
247.996,76.034,99.99%,324.052,45216
241.978,83.362,99.96%,325.484,45220
259.620,64.259,99.96%,324.006,45028
271.038,83.751,99.81%,355.472,44960
277.235,48.231,99.97%,325.570,45280
255.263,68.672,99.93%,324.158,45168
243.375,79.630,99.91%,323.305,45192
251.414,72.826,99.97%,324.337,44704
259.403,63.667,99.94%,323.269,45284
266.878,59.324,99.98%,326.271,45260
255.719,67.817,99.98%,323.609,44908
260.626,64.036,99.91%,324.966,44832
246.539,79.596,99.96%,326.270,45212
263.993,64.042,100.00%,328.045,44996
267.533,55.934,99.95%,323.630,45284
256.936,68.275,99.99%,325.230,45280
248.377,76.144,99.90%,324.861,45204
261.261,60.312,99.66%,322.685,44836
267.769,83.975,99.82%,352.375,45236
267.080,60.083,99.92%,327.412,45512
277.161,47.938,99.73%,325.968,45212
239.204,87.576,99.98%,326.847,44968
249.078,76.361,99.96%,325.579,45484
275.080,47.878,99.95%,323.132,45020
271.393,51.774,99.75%,323.971,45328
267.171,55.841,99.97%,323.096,45224
271.282,52.383,99.95%,323.843,45280
260.830,64.229,99.96%,325.192,45344
260.434,63.963,99.93%,324.630,45212
264.561,60.638,99.93%,325.424,45348
278.549,43.788,99.97%,322.425,45216
256.226,67.953,99.98%,324.240,45212
290.763,75.734,99.88%,366.926,45196
269.592,55.551,99.95%,325.313,44832
251.830,71.994,99.98%,323.891,45288
246.183,79.249,99.97%,325.521,45224
269.708,51.839,99.97%,321.658,45236
262.825,63.553,99.91%,326.676,45476
