user_time,system_time,cpu_percent,wallclock_time,max_rss
94.543,59.225,99.80%,154.069,30140
91.828,64.017,99.87%,156.052,30152
87.161,67.555,99.97%,154.768,30096
92.494,60.429,99.99%,152.939,29736
88.307,64.327,99.64%,153.184,30232
98.473,55.288,99.99%,153.777,30228
98.500,54.942,99.97%,153.484,30120
99.086,55.289,99.99%,154.392,30120
101.112,52.459,99.89%,153.736,30116
96.861,56.356,99.99%,153.231,30180
94.255,70.841,99.81%,165.412,30116
99.832,52.017,99.96%,151.917,30180
86.978,67.036,99.99%,154.036,30272
90.028,62.362,99.99%,152.406,30148
63.987,91.794,99.93%,155.882,29736
90.557,62.794,99.99%,153.365,29792
80.303,72.362,99.96%,152.719,29724
115.986,36.071,99.93%,152.168,29728
98.081,55.038,99.73%,153.534,30188
104.943,48.692,99.87%,153.831,30232
80.575,72.390,99.91%,153.103,30180
88.718,64.734,99.96%,153.512,30232
98.942,55.540,99.91%,154.615,30232
96.298,56.051,99.70%,152.811,29728
99.089,55.324,99.99%,154.431,30128
107.076,77.218,99.88%,184.512,30208
82.600,70.577,99.95%,153.248,30204
101.217,52.682,99.91%,154.037,30192
73.049,80.963,99.91%,154.144,30184
87.850,64.014,99.88%,152.053,29736
108.847,44.322,99.69%,153.640,30112
80.486,72.186,99.94%,152.768,29748
92.208,60.242,99.91%,152.595,30120
83.842,67.695,99.88%,151.716,29708
97.208,56.800,99.99%,154.025,30228
84.722,68.851,99.91%,153.719,30120
106.882,47.309,99.92%,154.313,30200
76.279,75.986,99.92%,152.386,29836
90.460,63.086,99.93%,153.656,30116
88.188,64.252,99.90%,152.597,29744
80.139,72.388,99.99%,152.544,30152
92.766,60.567,99.99%,153.349,30108
80.736,72.807,99.92%,153.672,30148
98.658,55.369,99.99%,154.041,30108
86.377,66.546,99.99%,152.939,30112
102.462,51.392,99.91%,154.000,30180
89.219,64.830,99.98%,154.075,30228
89.981,63.194,99.99%,153.196,30116
84.766,68.387,99.98%,153.177,30112
91.804,59.702,99.94%,151.601,29720
92.245,60.284,99.91%,152.665,29720
107.914,44.056,99.77%,152.315,30172
101.686,50.950,99.97%,152.683,29732
92.814,60.402,99.72%,153.647,30148
114.254,74.402,99.58%,189.449,30124
83.525,71.430,99.92%,155.072,30076
84.002,67.880,99.93%,151.983,30172
104.508,48.311,99.97%,152.860,30228
102.612,51.091,99.86%,153.918,30244
95.948,56.287,99.90%,152.388,29792
86.722,67.182,99.93%,154.009,30156
91.768,63.719,99.66%,156.016,30232
76.902,76.904,99.92%,153.930,29736
93.213,60.882,99.96%,154.152,30224
84.381,68.534,99.99%,152.934,29740
98.318,54.821,99.99%,153.153,30224
92.148,59.944,99.99%,152.109,29808
94.455,58.834,99.91%,153.429,30100
96.506,56.154,99.99%,152.681,29728
96.653,56.263,99.85%,153.142,29724
77.071,76.960,99.91%,154.176,30128
88.829,64.512,99.84%,153.579,30116
88.534,64.470,99.78%,153.348,30180
92.409,60.361,99.91%,152.912,30108
102.099,51.192,99.72%,153.724,30156
95.063,59.217,99.96%,154.339,30236
80.765,72.608,99.88%,153.565,30268
97.114,56.522,99.88%,153.816,30112
102.116,53.028,99.96%,155.203,30108
84.709,68.427,99.91%,153.276,30112
87.451,67.789,99.89%,155.414,30196
100.804,52.275,99.99%,153.098,30124
108.403,44.032,99.94%,152.524,29728
100.219,68.262,99.71%,168.974,30124
97.553,56.953,99.94%,154.601,30136
96.548,56.209,99.89%,152.922,30176
91.332,63.654,99.94%,155.085,30172
114.662,39.611,99.99%,154.291,30108
100.260,52.338,99.99%,152.618,30232
99.993,51.954,99.96%,152.004,29788
88.342,64.329,99.99%,152.687,30184
84.527,68.599,99.99%,153.145,29732
76.720,76.913,99.93%,153.736,30108
108.260,44.175,99.54%,153.139,30168
100.905,52.275,99.78%,153.514,30144
89.259,64.973,99.91%,154.365,29712
92.216,60.342,99.90%,152.712,30232
87.983,64.213,99.92%,152.318,30212
113.138,66.690,99.89%,180.018,30184
92.647,60.279,99.91%,153.067,30268
94.231,59.084,99.94%,153.400,30112
92.344,60.310,99.99%,152.669,29768
92.478,60.421,99.82%,153.174,30216
96.608,56.194,99.96%,152.861,29728
88.536,64.497,99.89%,153.198,29800
80.838,72.866,99.87%,153.897,30200
86.774,66.903,99.94%,153.774,30268
100.833,52.463,99.91%,153.440,30136
101.871,50.670,99.80%,152.851,29724
79.911,72.240,99.88%,152.329,29728
84.501,68.501,99.91%,153.140,29760
91.268,63.631,99.94%,154.994,30120
83.003,70.951,99.94%,154.041,30112
95.284,56.495,99.96%,151.838,30148
94.542,58.832,99.81%,153.666,30112
84.446,68.231,99.91%,152.818,29720
102.592,51.072,99.87%,153.858,30172
90.522,63.163,99.92%,153.808,30184
89.176,64.733,99.89%,154.077,30212
96.086,55.954,99.90%,152.190,30180
95.871,56.037,99.97%,151.953,29680
92.571,60.713,99.90%,153.440,30188
84.462,68.481,99.94%,153.036,29668
74.766,79.019,99.95%,153.866,30132
98.854,55.161,99.95%,154.100,30112
93.063,60.785,99.91%,153.986,30212
88.414,64.162,99.97%,152.622,30096
114.052,73.271,99.85%,187.614,30144
103.819,51.723,99.78%,155.890,30184
88.319,64.310,99.92%,152.751,29764
101.179,52.892,99.94%,154.167,30108
92.894,60.405,99.99%,153.318,30152
77.296,77.216,99.99%,154.529,30108
84.320,68.131,99.93%,152.554,30224
94.356,58.760,99.99%,153.132,30112
