user_time,system_time,cpu_percent,wallclock_time,max_rss
0.011,0.003,109.40%,0.013,0
0.013,0.000,107.17%,0.012,0
0.011,0.002,99.43%,0.013,0
0.010,0.003,100.71%,0.013,0
0.010,0.003,111.95%,0.012,0
0.010,0.003,101.44%,0.013,0
0.010,0.003,104.46%,0.012,0
0.010,0.001,90.55%,0.012,0
0.012,0.000,100.61%,0.012,0
0.010,0.002,101.25%,0.012,0
0.010,0.002,92.97%,0.013,0
0.012,0.000,98.77%,0.012,0
0.010,0.002,97.74%,0.012,0
0.010,0.003,101.88%,0.013,0
0.010,0.003,104.93%,0.012,0
0.010,0.001,97.38%,0.011,0
0.011,0.003,108.00%,0.013,0
0.010,0.003,101.44%,0.013,0
0.010,0.003,111.78%,0.012,0
0.012,0.000,103.68%,0.012,0
0.010,0.002,105.89%,0.011,0
0.012,0.002,100.80%,0.014,0
0.010,0.002,96.42%,0.012,0
0.012,0.001,100.56%,0.013,0
0.009,0.003,99.23%,0.012,0
0.011,0.001,96.43%,0.012,0
0.010,0.003,107.34%,0.012,0
0.011,0.003,109.73%,0.013,0
0.009,0.002,101.54%,0.011,0
0.011,0.003,106.03%,0.013,0
0.010,0.003,103.38%,0.013,0
0.011,0.002,101.29%,0.013,0
0.012,0.000,97.00%,0.012,0
0.013,0.000,104.93%,0.012,0
0.011,0.002,103.69%,0.013,0
0.010,0.002,98.03%,0.012,0
0.011,0.002,99.57%,0.013,0
0.012,0.000,102.37%,0.012,0
0.013,0.000,102.77%,0.013,0
0.010,0.002,98.77%,0.012,0
0.010,0.002,103.18%,0.012,0
0.010,0.002,100.78%,0.012,0
0.010,0.002,98.03%,0.012,0
0.012,0.000,97.44%,0.012,0
0.010,0.002,100.00%,0.012,0
0.011,0.002,100.42%,0.013,0
0.013,0.000,102.19%,0.013,0
0.009,0.002,95.65%,0.012,0
0.010,0.003,110.72%,0.012,0
0.009,0.002,94.58%,0.012,0
0.011,0.002,101.01%,0.013,0
0.010,0.002,100.00%,0.012,0
0.010,0.003,103.38%,0.013,0
0.010,0.002,97.88%,0.012,0
0.010,0.002,94.87%,0.013,0
0.010,0.002,97.00%,0.012,0
0.010,0.003,104.92%,0.012,0
0.009,0.003,108.90%,0.011,0
0.009,0.003,100.77%,0.012,0
0.011,0.002,104.31%,0.012,0
0.010,0.002,96.86%,0.012,0
0.010,0.002,94.73%,0.013,0
0.011,0.002,104.31%,0.012,0
0.011,0.003,111.83%,0.013,0
0.012,0.000,100.93%,0.012,0
0.010,0.002,96.14%,0.012,0
0.010,0.002,96.71%,0.012,0
0.012,0.000,94.04%,0.013,0
0.010,0.002,95.43%,0.013,0
0.012,0.000,99.23%,0.012,0
0.011,0.003,107.54%,0.013,0
0.011,0.002,102.93%,0.013,0
0.013,0.000,102.33%,0.013,0
0.010,0.002,98.78%,0.012,0
0.010,0.003,104.93%,0.012,0
0.013,0.000,106.52%,0.012,0
