user_time,system_time,cpu_percent,wallclock_time,max_rss
323.053,67.007,134.39%,290.242,44932
316.235,68.285,132.84%,289.457,44860
310.524,76.690,134.33%,288.246,44920
306.172,80.601,135.40%,285.657,44908
320.617,66.267,133.19%,290.469,44900
307.461,75.885,131.42%,291.699,44976
289.335,81.499,125.67%,295.092,44980
305.108,77.508,132.55%,288.665,44992
331.584,52.649,132.89%,289.137,44880
315.258,70.718,134.39%,287.213,44996
305.583,77.858,132.84%,288.641,44976
295.134,92.797,133.65%,290.257,44932
310.056,78.959,134.22%,289.843,44864
321.301,54.235,129.19%,290.689,45024
304.629,73.938,127.95%,295.862,45064
309.963,77.660,134.77%,287.613,44916
299.367,67.859,125.11%,293.533,45116
325.496,62.032,135.21%,286.609,44916
305.185,76.456,131.40%,290.434,44720
311.728,68.066,130.50%,291.020,45008
311.261,76.049,133.34%,290.477,44980
297.554,86.781,133.29%,288.339,44724
322.880,64.895,134.66%,287.974,44808
321.014,63.262,133.35%,288.161,44992
302.964,85.190,134.93%,287.664,44824
320.680,59.590,131.64%,288.862,44972
322.600,66.133,135.47%,286.957,44780
317.943,70.915,134.89%,288.278,44752
318.443,68.759,134.12%,288.709,44936
304.149,83.323,135.08%,286.842,44976
330.799,55.279,134.64%,286.746,44816
285.219,86.628,122.84%,302.707,44796
290.634,80.556,125.19%,296.510,44792
299.309,87.655,134.55%,287.599,44872
310.662,77.730,134.84%,288.030,44912
289.403,101.860,135.41%,288.956,44760
333.389,54.949,134.40%,288.933,45016
327.071,60.622,134.49%,288.268,44848
320.836,68.076,134.42%,289.322,44920
304.761,79.415,134.71%,285.177,44912
295.220,86.113,132.47%,287.870,45228
322.909,56.510,129.02%,294.082,45056
311.089,76.844,135.09%,287.171,44744
316.251,71.194,134.34%,288.399,44864
303.526,80.156,133.01%,288.470,44868
318.681,70.374,134.28%,289.732,44928
327.782,61.038,132.94%,292.479,44928
327.469,58.019,134.39%,286.844,44336
305.642,75.125,131.11%,290.421,44932
311.065,74.655,132.95%,290.120,44548
323.092,62.118,134.66%,286.059,44780
303.459,77.995,131.24%,290.643,44976
335.414,52.768,134.19%,289.287,44872
305.334,76.298,131.10%,291.104,45008
324.205,60.761,133.02%,289.410,44780
304.326,84.681,134.77%,288.649,44924
312.341,62.471,127.87%,293.122,44980
293.152,87.677,131.93%,288.659,44960
334.707,53.044,134.64%,287.985,44792
312.085,70.277,131.64%,290.450,44864
290.508,85.844,129.43%,290.782,44936
330.151,58.992,133.96%,290.487,44948
311.321,77.759,134.38%,289.528,44852
312.241,69.844,132.49%,288.388,44932
301.528,68.057,125.10%,295.422,45092
324.886,64.870,134.60%,289.573,44800
305.632,82.342,133.82%,289.929,44988
330.158,56.390,135.18%,285.942,44536
316.382,61.478,130.30%,289.998,44780
315.790,69.650,134.86%,285.813,44956
323.999,66.462,134.02%,291.356,45044
310.100,73.445,133.34%,287.653,44348
312.357,69.005,131.96%,288.991,45040
320.505,52.434,127.42%,292.679,44920
309.677,77.150,134.36%,287.893,44956
286.749,94.388,131.28%,290.330,45016
308.140,76.096,131.90%,291.306,44956
296.432,90.407,134.52%,287.566,44920
320.184,51.636,125.50%,296.263,44860
327.726,56.744,133.73%,287.507,44804
338.852,50.418,134.72%,288.943,44936
328.852,59.413,134.72%,288.194,44800
319.281,70.519,134.58%,289.631,44852
314.236,72.470,134.71%,287.062,44344
311.888,77.744,134.74%,289.175,44536
328.330,57.145,134.94%,285.663,44768
315.995,69.218,133.04%,289.546,44832
316.156,70.757,134.58%,287.496,44924
315.355,71.739,132.43%,292.292,44924
335.612,55.383,134.24%,291.276,44752
310.939,77.736,134.41%,289.165,44924
318.786,61.906,131.62%,289.226,44936
321.669,63.824,133.04%,289.747,44964
319.714,68.679,134.83%,288.057,44860
326.087,59.611,133.47%,288.981,44836
323.790,75.811,137.37%,290.903,47904
327.895,60.738,135.02%,287.831,44976
306.984,79.757,131.62%,293.841,44800
286.967,103.004,134.79%,289.317,44920
306.876,78.882,133.44%,289.098,45164
327.693,59.979,133.61%,290.147,44940
326.066,57.820,132.96%,288.733,44932
317.056,68.525,135.08%,285.440,44520
320.083,68.886,134.42%,289.365,44836
319.363,56.506,129.32%,290.653,44928
335.317,53.812,134.21%,289.949,44896
305.536,80.603,134.67%,286.731,44920
333.863,52.385,134.28%,287.635,44972
299.526,85.248,134.76%,285.522,44916
303.296,86.051,134.82%,288.787,44852
303.098,70.618,127.33%,293.501,44900
327.410,58.144,133.03%,289.824,44860
303.603,82.102,132.83%,290.376,44984
313.748,74.317,134.78%,287.929,44800
326.009,60.281,134.82%,286.513,44916
309.689,75.580,133.03%,289.618,44648
328.406,58.194,134.80%,286.785,44848
310.687,77.724,134.14%,289.556,45048
319.520,66.869,134.48%,287.314,44884
336.009,46.010,132.20%,288.962,44628
330.853,55.902,133.19%,290.368,44984
319.034,68.883,134.85%,287.664,44848
308.249,77.016,135.13%,285.112,44636
312.704,75.254,134.98%,287.415,44860
318.603,67.906,134.89%,286.539,44888
301.564,83.768,132.74%,290.290,44712
311.914,69.061,129.74%,293.647,44984
329.242,48.208,129.52%,291.418,45056
308.090,62.487,126.60%,292.719,44868
324.393,64.842,134.45%,289.505,44940
321.934,66.040,134.59%,288.274,44920
301.957,75.825,128.76%,293.408,44732
309.079,74.143,132.98%,288.185,44928
309.814,80.394,134.81%,289.446,44916
326.474,64.582,135.40%,288.810,44876
307.430,79.885,134.53%,287.911,44940
313.622,68.562,133.15%,287.024,44928
303.270,79.852,132.98%,288.094,44936
294.683,92.880,134.72%,287.678,45104
330.865,56.493,134.37%,288.268,44824
325.950,55.648,130.79%,291.758,44832
329.285,58.837,135.08%,287.324,44884
329.334,64.140,134.84%,291.801,44932
321.580,63.573,134.53%,286.295,44860
321.205,63.903,132.88%,289.820,44852
309.217,78.357,134.78%,287.551,44976
332.607,53.574,134.93%,286.208,44868
299.315,88.290,131.77%,294.156,44808
314.981,68.663,132.71%,289.086,44548
325.200,55.966,131.12%,290.696,45040
316.492,69.873,135.05%,286.087,44664
308.771,71.521,130.66%,291.051,44960
330.780,57.473,135.15%,287.270,44780
311.118,78.824,135.11%,288.601,44516
308.756,77.258,132.31%,291.755,44932
324.222,61.810,132.56%,291.218,45076
315.390,63.516,131.05%,289.122,44684
325.015,63.883,134.98%,288.122,44592
310.945,76.745,134.68%,287.862,44928
333.313,50.705,131.64%,291.715,45008
336.613,49.867,134.76%,286.782,44880
305.889,69.405,129.85%,289.011,44744
314.789,71.454,134.52%,287.134,44856
310.052,61.307,126.17%,294.335,45216
304.638,73.075,129.67%,291.299,44884
306.659,79.691,135.20%,285.763,44616
323.438,64.786,134.67%,288.288,44936
310.179,71.457,129.72%,294.211,44900
321.699,62.066,132.77%,289.052,44844
309.161,77.253,132.93%,290.689,44732
330.515,55.672,134.68%,286.740,44828
319.988,64.444,133.17%,288.687,44940
301.024,77.365,129.53%,292.135,44860
315.746,69.027,132.65%,290.055,44732
325.219,63.697,134.48%,289.191,44916
301.477,73.111,128.98%,290.418,44864
315.254,74.001,134.50%,289.402,44912
328.951,53.451,131.10%,291.698,44848
315.431,67.407,132.95%,287.961,44804
302.069,76.214,129.66%,291.741,44992
322.064,58.547,131.39%,289.681,44928
318.758,66.692,134.83%,285.878,44660
320.451,64.115,132.79%,289.599,45056
323.411,63.395,133.78%,289.131,44632
311.417,67.327,131.28%,288.492,44984
313.358,73.168,134.63%,287.098,44872
373.203,52.155,136.56%,311.483,45036
323.444,64.710,135.19%,287.112,44648
309.467,76.828,134.50%,287.207,44800
317.692,65.176,131.49%,291.166,45060
289.684,93.835,129.03%,297.227,45040
318.658,70.856,134.69%,289.197,44824
311.045,75.943,134.70%,287.292,44924
319.711,68.523,134.95%,287.690,45096
295.955,75.020,125.71%,295.095,45136
300.992,75.726,128.07%,294.153,45108
310.464,78.922,134.21%,290.121,44840
331.655,53.421,133.11%,289.299,44696
341.355,46.583,134.81%,287.763,44864
322.078,60.777,132.75%,288.410,44944
297.028,75.784,126.19%,295.447,45136
320.315,65.708,133.07%,290.093,44984
323.246,64.607,134.74%,287.863,44760
306.426,83.108,134.73%,289.127,44868
323.804,64.731,132.90%,292.359,45128
311.895,66.327,129.63%,291.771,45044
285.778,99.414,134.52%,286.348,44916
309.981,76.136,132.82%,290.710,44852
300.583,76.333,128.43%,293.490,44804
317.811,70.162,134.57%,288.312,44916
293.751,90.674,135.06%,284.632,44536
305.723,79.358,132.65%,290.307,44984
323.265,65.475,134.86%,288.246,44768
310.361,75.469,133.90%,288.143,44760
287.803,94.447,132.56%,288.361,44936
317.629,69.097,134.07%,288.442,44988
288.298,100.674,134.17%,289.918,44932
312.585,67.574,130.43%,291.460,44724
324.934,61.699,133.53%,289.556,45040
322.667,64.596,134.49%,287.956,44856
316.815,70.800,134.23%,288.776,44864
336.314,49.226,132.77%,290.387,44996
302.588,74.615,130.08%,289.970,44448
318.749,67.583,134.15%,287.994,44680
334.488,52.411,134.64%,287.361,44340
334.380,55.965,134.67%,289.856,45024
313.606,71.029,134.36%,286.268,44824
328.861,57.548,134.34%,287.636,44828
323.712,63.042,134.40%,287.765,44916
323.865,62.650,134.91%,286.507,44920
328.823,60.184,133.84%,290.646,44888
290.523,87.180,129.50%,291.655,45096
319.953,69.086,134.13%,290.039,44964
338.464,52.328,134.86%,289.766,44832
295.864,88.832,131.76%,291.958,44728
301.639,76.458,129.51%,291.953,45060
317.201,68.595,133.50%,288.989,44588
313.345,75.599,131.46%,295.866,45068
293.101,79.248,125.77%,296.056,45044
308.517,76.142,132.00%,291.416,44832
292.951,84.119,128.25%,294.005,45056
311.849,78.161,135.41%,288.029,44744
296.508,89.810,133.39%,289.622,44888
302.218,86.928,134.88%,288.520,44924
332.246,57.438,134.46%,289.805,45100
317.449,71.445,134.49%,289.167,44804
305.983,70.313,129.50%,290.584,45120
315.344,72.422,134.87%,287.519,44820
314.016,72.495,132.97%,290.671,44924
293.698,89.518,132.60%,288.998,45032
331.932,88.999,133.55%,315.196,44948
323.589,63.656,134.25%,288.461,44788
322.491,63.548,133.10%,290.042,44952
321.504,64.632,134.37%,287.373,44912
311.126,78.489,134.77%,289.087,44868
340.482,47.639,133.68%,290.325,44996
304.275,73.646,128.80%,293.407,44908
307.160,70.408,129.44%,291.702,45004
302.842,70.262,128.49%,290.372,44932
298.182,81.706,129.13%,294.191,44928
317.106,70.026,134.20%,288.477,44780
309.494,79.513,134.51%,289.205,44852
308.743,80.211,134.91%,288.310,44892
305.467,80.900,134.42%,287.424,45108
327.239,62.112,134.51%,289.467,44952
317.930,63.897,131.64%,290.060,45120
356.658,68.503,134.35%,316.447,45056
318.051,67.760,132.90%,290.302,45036
312.478,59.614,127.39%,292.097,45084
318.685,67.570,132.94%,290.547,44928
316.129,69.456,134.60%,286.466,44848
326.088,61.868,134.46%,288.535,44936
320.171,66.435,133.45%,289.692,44592
324.350,64.109,134.46%,288.911,44820
321.857,63.997,132.98%,290.150,44988
308.199,76.787,132.34%,290.913,44680
278.131,91.099,125.29%,294.699,45184
307.187,72.677,131.24%,289.452,44920
313.506,69.805,130.51%,293.709,44868
321.980,66.535,134.48%,288.912,45084
294.264,94.227,133.92%,290.097,44968
306.286,67.120,128.05%,291.618,45100
356.912,59.654,137.71%,302.485,45020
311.259,83.785,133.30%,296.357,44784
304.491,71.885,129.99%,289.535,44784
305.135,82.512,134.48%,288.251,44912
305.911,71.555,128.01%,294.863,44840
324.996,59.754,132.67%,289.999,44884
312.367,70.922,132.21%,289.914,44916
319.899,67.846,134.70%,287.865,44860
297.435,77.792,127.81%,293.593,45068
336.726,51.860,134.16%,289.636,45112
303.575,72.880,128.56%,292.815,45140
319.542,68.549,134.48%,288.585,44664
310.987,71.706,131.65%,290.695,45000
330.192,56.308,134.90%,286.504,44920
308.290,76.132,132.34%,290.475,44900
305.390,82.573,133.89%,289.772,44992
320.244,67.569,134.58%,288.175,44844
331.149,77.593,129.44%,315.766,44548
307.190,67.748,128.64%,291.460,45064
307.019,80.540,135.18%,286.702,44916
310.556,77.200,134.55%,288.189,45004
322.410,66.502,134.45%,289.271,44860
328.313,57.700,133.53%,289.075,44868
307.178,80.854,134.74%,287.996,44860
327.205,60.240,134.12%,288.874,44872
318.607,68.582,135.10%,286.591,44844
324.127,64.185,134.97%,287.697,44548
334.806,52.100,133.20%,290.466,44936
306.763,73.003,130.54%,290.930,44932
325.273,63.348,134.66%,288.584,44900
302.651,75.589,129.47%,292.146,44920
279.571,104.105,132.10%,290.437,44912
325.582,52.272,130.23%,290.147,45024
316.459,69.527,132.70%,290.871,44980
321.224,63.092,134.83%,285.036,44840
326.870,59.443,135.40%,285.302,44872
310.972,72.191,131.59%,291.171,44924
306.695,72.687,130.33%,291.084,45044
311.826,76.211,135.61%,286.133,44644
316.207,70.753,134.80%,287.057,44824
322.710,52.440,128.36%,292.266,44820
311.792,70.214,131.15%,291.282,44996
336.176,51.877,133.87%,289.869,45000
343.333,44.244,134.45%,288.265,44980
317.684,70.427,134.54%,288.468,44760
309.001,74.163,131.53%,291.323,44880
298.606,83.626,131.57%,290.525,44800
313.435,70.083,132.01%,290.533,44860
309.298,79.468,135.53%,286.841,44760
302.359,78.805,131.44%,289.995,44572
293.741,89.881,131.55%,291.627,45008
